GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC21,HC01_EST_VC22,HC01_EST_VC23,AVERAGE_PERCENT_IN_COLLEGE,AVERAGE_TOTAL_IN_COLLEGE
Id,Id2,Geography,Total; Estimate; Population 18 years and over,Total; Estimate; Population 18 years and over - Enrolled in college or graduate school %,Total; Estimate;,,
1400000US06059042201,6059042201,"Census Tract 422.01, Orange County, California",4481,6.3,282,,
1400000US06059042203,6059042203,"Census Tract 422.03, Orange County, California",5729,7.2,412,,
1400000US06059042205,6059042205,"Census Tract 422.05, Orange County, California",5321,8.7,463,,
1400000US06059042206,6059042206,"Census Tract 422.06, Orange County, California",2604,9.5,247,,
1400000US06059042305,6059042305,"Census Tract 423.05, Orange County, California",2991,6,179,,
1400000US06059042307,6059042307,"Census Tract 423.07, Orange County, California",5883,6.1,359,,
1400000US06059042310,6059042310,"Census Tract 423.10, Orange County, California",6626,11.4,755,,
1400000US06059042311,6059042311,"Census Tract 423.11, Orange County, California",4714,6.9,325,,
1400000US06059042312,6059042312,"Census Tract 423.12, Orange County, California",7042,4.6,324,,
1400000US06059042313,6059042313,"Census Tract 423.13, Orange County, California",5617,6.1,343,,
1400000US06059042315,6059042315,"Census Tract 423.15, Orange County, California",4712,6.9,325,,
1400000US06059042317,6059042317,"Census Tract 423.17, Orange County, California",2483,10.7,266,,
1400000US06059042319,6059042319,"Census Tract 423.19, Orange County, California",2701,12.9,348,,
1400000US06059042320,6059042320,"Census Tract 423.20, Orange County, California",4059,9.8,398,,
1400000US06059042323,6059042323,"Census Tract 423.23, Orange County, California",3637,6,218,,
1400000US06059042324,6059042324,"Census Tract 423.24, Orange County, California",3993,8.4,335,,
1400000US06059042325,6059042325,"Census Tract 423.25, Orange County, California",2846,10.6,302,,
1400000US06059042326,6059042326,"Census Tract 423.26, Orange County, California",3546,10.5,372,,
1400000US06059042327,6059042327,"Census Tract 423.27, Orange County, California",3821,13.4,512,,
1400000US06059042328,6059042328,"Census Tract 423.28, Orange County, California",1763,6.9,122,,
1400000US06059042329,6059042329,"Census Tract 423.29, Orange County, California",3180,11.6,369,,
1400000US06059042330,6059042330,"Census Tract 423.30, Orange County, California",4720,15.7,741,,
1400000US06059042331,6059042331,"Census Tract 423.31, Orange County, California",4062,8.2,333,,
1400000US06059042332,6059042332,"Census Tract 423.32, Orange County, California",4344,8.7,378,,
1400000US06059042333,6059042333,"Census Tract 423.33, Orange County, California",2974,10.2,303,,
1400000US06059042334,6059042334,"Census Tract 423.34, Orange County, California",4248,7.6,323,,
1400000US06059042335,6059042335,"Census Tract 423.35, Orange County, California",4921,11.2,551,,
1400000US06059042336,6059042336,"Census Tract 423.36, Orange County, California",3538,10,354,,
1400000US06059042337,6059042337,"Census Tract 423.37, Orange County, California",2942,7.3,215,,
1400000US06059042338,6059042338,"Census Tract 423.38, Orange County, California",4018,9.4,378,,
1400000US06059042339,6059042339,"Census Tract 423.39, Orange County, California",2974,5.1,152,,
1400000US06059052404,6059052404,"Census Tract 524.04, Orange County, California",886,1.9,17,,
1400000US06059052408,6059052408,"Census Tract 524.08, Orange County, California",4918,9.3,457,,
1400000US06059052410,6059052410,"Census Tract 524.10, Orange County, California",4516,9,406,,
1400000US06059052411,6059052411,"Census Tract 524.11, Orange County, California",3680,13.1,482,,
1400000US06059052415,6059052415,"Census Tract 524.15, Orange County, California",3385,14.2,481,,
1400000US06059052416,6059052416,"Census Tract 524.16, Orange County, California",3049,8.6,262,,
1400000US06059052417,6059052417,"Census Tract 524.17, Orange County, California",6722,7.3,491,,
1400000US06059052418,6059052418,"Census Tract 524.18, Orange County, California",10518,17,1788,,
1400000US06059052419,6059052419,"Census Tract 524.19, Orange County, California",2320,11.6,269,,
1400000US06059052420,6059052420,"Census Tract 524.20, Orange County, California",15570,10.7,1666,,
1400000US06059052421,6059052421,"Census Tract 524.21, Orange County, California",4183,12.2,510,,
1400000US06059052422,6059052422,"Census Tract 524.22, Orange County, California",3419,13.3,455,,
1400000US06059052423,6059052423,"Census Tract 524.23, Orange County, California",4523,12.8,579,,
1400000US06059052424,6059052424,"Census Tract 524.24, Orange County, California",3658,9.5,348,,
1400000US06059052425,6059052425,"Census Tract 524.25, Orange County, California",4068,12.4,504,,
1400000US06059052426,6059052426,"Census Tract 524.26, Orange County, California",6700,10.1,677,,
1400000US06059052427,6059052427,"Census Tract 524.27, Orange County, California",3569,12.9,460,,
1400000US06059052428,6059052428,"Census Tract 524.28, Orange County, California",4856,13.4,651,,
1400000US06059052502,6059052502,"Census Tract 525.02, Orange County, California",5185,10.9,565,,
1400000US06059052505,6059052505,"Census Tract 525.05, Orange County, California",4008,14.2,569,,
1400000US06059052506,6059052506,"Census Tract 525.06, Orange County, California",2051,19.8,406,,
1400000US06059052511,6059052511,"Census Tract 525.11, Orange County, California",4315,8.8,380,,
1400000US06059052513,6059052513,"Census Tract 525.13, Orange County, California",4969,14.5,721,,
1400000US06059052514,6059052514,"Census Tract 525.14, Orange County, California",4521,10.9,493,,
1400000US06059052515,6059052515,"Census Tract 525.15, Orange County, California",6680,12.2,815,,
1400000US06059052517,6059052517,"Census Tract 525.17, Orange County, California",7857,13.7,1076,,
1400000US06059052518,6059052518,"Census Tract 525.18, Orange County, California",3597,18.2,655,,
1400000US06059052519,6059052519,"Census Tract 525.19, Orange County, California",3052,15.2,464,,
1400000US06059052520,6059052520,"Census Tract 525.20, Orange County, California",2659,11.1,295,,
1400000US06059052521,6059052521,"Census Tract 525.21, Orange County, California",4152,13.3,552,,
1400000US06059052522,6059052522,"Census Tract 525.22, Orange County, California",3340,15.7,524,,
1400000US06059052523,6059052523,"Census Tract 525.23, Orange County, California",3211,16.5,530,,
1400000US06059052524,6059052524,"Census Tract 525.24, Orange County, California",6294,16.9,1064,,
1400000US06059052525,6059052525,"Census Tract 525.25, Orange County, California",12443,14.2,1767,,
1400000US06059052526,6059052526,"Census Tract 525.26, Orange County, California",3487,14.9,520,,
1400000US06059052527,6059052527,"Census Tract 525.27, Orange County, California",6577,14.3,941,,
1400000US06059052528,6059052528,"Census Tract 525.28, Orange County, California",2886,10.7,309,,
1400000US06059062604,6059062604,"Census Tract 626.04, Orange County, California",11122,9.6,1068,,
1400000US06059062605,6059062605,"Census Tract 626.05, Orange County, California",2754,6.1,168,,
1400000US06059062610,6059062610,"Census Tract 626.10, Orange County, California",6440,21.5,1385,,
1400000US06059062611,6059062611,"Census Tract 626.11, Orange County, California",3843,36.4,1399,,
1400000US06059062612,6059062612,"Census Tract 626.12, Orange County, California",6655,23.8,1584,,
1400000US06059062614,6059062614,"Census Tract 626.14, Orange County, California",14727,79.2,11664,,
1400000US06059062619,6059062619,"Census Tract 626.19, Orange County, California",3406,7.9,269,,
1400000US06059062620,6059062620,"Census Tract 626.20, Orange County, California",4105,6.1,250,,
1400000US06059062621,6059062621,"Census Tract 626.21, Orange County, California",4625,11.2,518,,
1400000US06059062622,6059062622,"Census Tract 626.22, Orange County, California",4121,3.1,128,,
1400000US06059062625,6059062625,"Census Tract 626.25, Orange County, California",3773,5.5,208,,
1400000US06059062626,6059062626,"Census Tract 626.26, Orange County, California",2841,65.2,1852,,
1400000US06059062627,6059062627,"Census Tract 626.27, Orange County, California",3230,39.9,1289,,
1400000US06059062628,6059062628,"Census Tract 626.28, Orange County, California",2911,39.6,1153,,
1400000US06059062629,6059062629,"Census Tract 626.29, Orange County, California",2023,12,243,,
1400000US06059062630,6059062630,"Census Tract 626.30, Orange County, California",1314,9.4,124,,
1400000US06059062631,6059062631,"Census Tract 626.31, Orange County, California",2554,3.9,100,,
1400000US06059062632,6059062632,"Census Tract 626.32, Orange County, California",3200,4.4,141,,
1400000US06059062633,6059062633,"Census Tract 626.33, Orange County, California",4344,17.1,743,,
1400000US06059062634,6059062634,"Census Tract 626.34, Orange County, California",4130,11.6,479,,
1400000US06059062635,6059062635,"Census Tract 626.35, Orange County, California",3344,6.4,214,,
1400000US06059062636,6059062636,"Census Tract 626.36, Orange County, California",2856,9.5,271,,
1400000US06059062637,6059062637,"Census Tract 626.37, Orange County, California",3746,6.8,255,,
1400000US06059062638,6059062638,"Census Tract 626.38, Orange County, California",4591,10.4,477,,
1400000US06059062639,6059062639,"Census Tract 626.39, Orange County, California",5294,8.7,461,,
1400000US06059062640,6059062640,"Census Tract 626.40, Orange County, California",2857,6.9,197,,
1400000US06059062641,6059062641,"Census Tract 626.41, Orange County, California",4073,8.9,362,,
1400000US06059062642,6059062642,"Census Tract 626.42, Orange County, California",2290,3.6,82,,
1400000US06059062643,6059062643,"Census Tract 626.43, Orange County, California",5483,6.3,345,,
1400000US06059062644,6059062644,"Census Tract 626.44, Orange County, California",6297,13,819,,
1400000US06059062645,6059062645,"Census Tract 626.45, Orange County, California",4936,5.7,281,,
1400000US06059062646,6059062646,"Census Tract 626.46, Orange County, California",3370,3.7,125,,
1400000US06059062647,6059062647,"Census Tract 626.47, Orange County, California",3899,4.8,187,,
1400000US06059062648,6059062648,"Census Tract 626.48, Orange County, California",2664,2.1,56,,
1400000US06059062649,6059062649,"Census Tract 626.49, Orange County, California",2954,8.1,239,,
1400000US06059062701,6059062701,"Census Tract 627.01, Orange County, California",2337,3.9,91,,
1400000US06059062702,6059062702,"Census Tract 627.02, Orange County, California",4256,3.2,136,,
1400000US06059062800,6059062800,"Census Tract 628, Orange County, California",3442,14.5,499,,
1400000US06059062900,6059062900,"Census Tract 629, Orange County, California",1450,4.6,67,,
1400000US06059063004,6059063004,"Census Tract 630.04, Orange County, California",4841,8.7,421,,
1400000US06059063005,6059063005,"Census Tract 630.05, Orange County, California",1121,2.6,29,,
1400000US06059063006,6059063006,"Census Tract 630.06, Orange County, California",2608,9,235,,
1400000US06059063007,6059063007,"Census Tract 630.07, Orange County, California",5429,12.2,662,,
1400000US06059063008,6059063008,"Census Tract 630.08, Orange County, California",726,1.2,9,,
1400000US06059063009,6059063009,"Census Tract 630.09, Orange County, California",1246,7.1,88,,
1400000US06059063010,6059063010,"Census Tract 630.10, Orange County, California",6061,12.8,776,,
1400000US06059063101,6059063101,"Census Tract 631.01, Orange County, California",2189,12.2,267,,
1400000US06059063102,6059063102,"Census Tract 631.02, Orange County, California",5210,5.4,281,,
1400000US06059063103,6059063103,"Census Tract 631.03, Orange County, California",2008,6.5,131,,
1400000US06059063201,6059063201,"Census Tract 632.01, Orange County, California",3057,16.2,495,,
1400000US06059063202,6059063202,"Census Tract 632.02, Orange County, California",3045,6.3,192,,
1400000US06059063301,6059063301,"Census Tract 633.01, Orange County, California",2576,7.2,185,,
1400000US06059063302,6059063302,"Census Tract 633.02, Orange County, California",3136,7,220,,
1400000US06059063400,6059063400,"Census Tract 634, Orange County, California",3777,7.3,276,,
1400000US06059063500,6059063500,"Census Tract 635, Orange County, California",6600,14,924,,
1400000US06059063601,6059063601,"Census Tract 636.01, Orange County, California",3206,8.8,282,,
1400000US06059063603,6059063603,"Census Tract 636.03, Orange County, California",5297,9.4,498,,
1400000US06059063604,6059063604,"Census Tract 636.04, Orange County, California",2966,10.5,311,,
1400000US06059063605,6059063605,"Census Tract 636.05, Orange County, California",3554,7.3,259,,
1400000US06059063701,6059063701,"Census Tract 637.01, Orange County, California",3831,9.9,379,,
1400000US06059063702,6059063702,"Census Tract 637.02, Orange County, California",3915,7.3,286,,
1400000US06059063802,6059063802,"Census Tract 638.02, Orange County, California",2153,8.8,189,,
1400000US06059063803,6059063803,"Census Tract 638.03, Orange County, California",3805,10.7,407,,
1400000US06059063805,6059063805,"Census Tract 638.05, Orange County, California",1875,10.5,197,,
1400000US06059063806,6059063806,"Census Tract 638.06, Orange County, California",3104,8,248,,
1400000US06059063807,6059063807,"Census Tract 638.07, Orange County, California",3975,12.9,513,,
1400000US06059063808,6059063808,"Census Tract 638.08, Orange County, California",4294,10.6,455,,
1400000US06059063902,6059063902,"Census Tract 639.02, Orange County, California",5629,22.1,1244,,
1400000US06059063903,6059063903,"Census Tract 639.03, Orange County, California",3091,10.3,318,,
1400000US06059063904,6059063904,"Census Tract 639.04, Orange County, California",3785,9.5,360,,
1400000US06059063905,6059063905,"Census Tract 639.05, Orange County, California",3898,13.4,522,,
1400000US06059063906,6059063906,"Census Tract 639.06, Orange County, California",5202,12.8,666,,
1400000US06059063907,6059063907,"Census Tract 639.07, Orange County, California",7429,16.9,1256,,
1400000US06059063908,6059063908,"Census Tract 639.08, Orange County, California",4456,11.4,508,,
1400000US06059074003,6059074003,"Census Tract 740.03, Orange County, California",3085,12.2,376,,
1400000US06059074004,6059074004,"Census Tract 740.04, Orange County, California",6570,17.2,1130,,
